"";"geo";"unit";"time";"PKB";"GEO";"Region";"Kraj";"dl"
"16483";"PT16E";"MIO_EUR";2012;6556;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16484";"PT16E";"MIO_EUR";2000;5178;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16485";"PT16E";"MIO_EUR";2006;6525;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16486";"PT16E";"MIO_EUR";2014;6592;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16487";"PT16E";"MIO_EUR";2002;5698;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16488";"PT16E";"MIO_EUR";2004;6124;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16489";"PT16E";"MIO_EUR";2001;5516;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16490";"PT16E";"MIO_EUR";2008;6893;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16491";"PT16E";"MIO_EUR";2010;7094;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16492";"PT16E";"MIO_EUR";2011;6923;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16493";"PT16E";"MIO_EUR";2013;6588;"PT16E - Regi?o de Coimbra";"Regi?o de Coimbra";"PT";5
"16494";"PT16F";"MIO_EUR";2014;4837;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16495";"PT16F";"MIO_EUR";2011;4803;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16496";"PT16F";"MIO_EUR";2001;3769;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16497";"PT16F";"MIO_EUR";2013;4702;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16498";"PT16F";"MIO_EUR";2009;4811;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16499";"PT16F";"MIO_EUR";2003;4081;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16500";"PT16F";"MIO_EUR";2002;3934;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16501";"PT16F";"MIO_EUR";2012;4612;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16502";"PT16F";"MIO_EUR";2007;4862;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16503";"PT16F";"MIO_EUR";2010;4862;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16504";"PT16F";"MIO_EUR";2006;4601;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16505";"PT16F";"MIO_EUR";2000;3532;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16506";"PT16F";"MIO_EUR";2004;4242;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16507";"PT16F";"MIO_EUR";2008;4882;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16508";"PT16F";"MIO_EUR";2005;4327;"PT16F - Regi?o de Leiria";"Regi?o de Leiria";"PT";5
"16509";"PT16G";"MIO_EUR";2014;3328;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16510";"PT16G";"MIO_EUR";2001;2623;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16511";"PT16G";"MIO_EUR";2010;3434;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16512";"PT16G";"MIO_EUR";2013;3363;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16513";"PT16G";"MIO_EUR";2003;2808;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16514";"PT16G";"MIO_EUR";2012;3305;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16515";"PT16G";"MIO_EUR";2011;3354;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16516";"PT16G";"MIO_EUR";2007;3436;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16517";"PT16G";"MIO_EUR";2009;3406;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16518";"PT16G";"MIO_EUR";2002;2684;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16519";"PT16G";"MIO_EUR";2004;2951;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16520";"PT16G";"MIO_EUR";2008;3459;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16521";"PT16G";"MIO_EUR";2005;3079;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16522";"PT16G";"MIO_EUR";2000;2486;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16523";"PT16G";"MIO_EUR";2006;3273;"PT16G - Viseu D?o Laf?es";"Viseu D?o Laf?es";"PT";5
"16524";"PT16H";"MIO_EUR";2010;1353;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16525";"PT16H";"MIO_EUR";2007;1260;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16526";"PT16H";"MIO_EUR";2001;980;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16527";"PT16H";"MIO_EUR";2011;1335;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16528";"PT16H";"MIO_EUR";2012;1365;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16529";"PT16H";"MIO_EUR";2014;1316;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16530";"PT16H";"MIO_EUR";2008;1270;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16531";"PT16H";"MIO_EUR";2013;1323;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16532";"PT16H";"MIO_EUR";2000;952;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16533";"PT16H";"MIO_EUR";2003;1053;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16534";"PT16H";"MIO_EUR";2006;1219;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16535";"PT16H";"MIO_EUR";2002;1023;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16536";"PT16H";"MIO_EUR";2009;1269;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16537";"PT16H";"MIO_EUR";2005;1142;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16538";"PT16H";"MIO_EUR";2004;1079;"PT16H - Beira Baixa";"Beira Baixa";"PT";5
"16539";"PT16I";"MIO_EUR";2013;3301;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16540";"PT16I";"MIO_EUR";2014;3334;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16541";"PT16I";"MIO_EUR";2002;2921;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16542";"PT16I";"MIO_EUR";2001;2838;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16543";"PT16I";"MIO_EUR";2011;3452;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16544";"PT16I";"MIO_EUR";2010;3529;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16545";"PT16I";"MIO_EUR";2005;3150;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16546";"PT16I";"MIO_EUR";2012;3293;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16547";"PT16I";"MIO_EUR";2003;3046;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16548";"PT16I";"MIO_EUR";2006;3335;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16549";"PT16I";"MIO_EUR";2007;3493;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16550";"PT16I";"MIO_EUR";2000;2719;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16551";"PT16I";"MIO_EUR";2009;3429;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16552";"PT16I";"MIO_EUR";2004;3141;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16553";"PT16I";"MIO_EUR";2008;3450;"PT16I - Médio Tejo";"Médio Tejo";"PT";5
"16554";"PT16J";"MIO_EUR";2001;2013;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16555";"PT16J";"MIO_EUR";2014;2537;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16556";"PT16J";"MIO_EUR";2010;2580;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16557";"PT16J";"MIO_EUR";2013;2490;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16558";"PT16J";"MIO_EUR";2008;2537;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16559";"PT16J";"MIO_EUR";2002;2066;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16560";"PT16J";"MIO_EUR";2000;1962;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16561";"PT16J";"MIO_EUR";2011;2541;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16562";"PT16J";"MIO_EUR";2004;2185;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16563";"PT16J";"MIO_EUR";2003;2111;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16564";"PT16J";"MIO_EUR";2005;2319;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16565";"PT16J";"MIO_EUR";2012;2428;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16566";"PT16J";"MIO_EUR";2006;2454;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16567";"PT16J";"MIO_EUR";2009;2517;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16568";"PT16J";"MIO_EUR";2007;2504;"PT16J - Beiras e Serra da Estrela";"Beiras e Serra da Estrela";"PT";5
"16569";"PT170";"MIO_EUR";2010;67653;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16570";"PT170";"MIO_EUR";2013;62791;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16571";"PT170";"MIO_EUR";2011;66073;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16572";"PT170";"MIO_EUR";2012;62276;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16573";"PT170";"MIO_EUR";2014;63194;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16574";"PT170";"MIO_EUR";2002;52897;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16575";"PT170";"MIO_EUR";2004;57128;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16576";"PT170";"MIO_EUR";2001;49883;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16577";"PT170";"MIO_EUR";2005;59469;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16578";"PT170";"MIO_EUR";2000;47386;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16579";"PT170";"MIO_EUR";2008;67279;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16580";"PT170";"MIO_EUR";2006;62134;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16581";"PT170";"MIO_EUR";2003;54322;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16582";"PT170";"MIO_EUR";2009;66245;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16583";"PT170";"MIO_EUR";2007;65590;"PT170 - Área Metropolitana de Lisboa";"Área Metropolitana de Lisboa";"PT";5
"16584";"PT181";"MIO_EUR";2001;1516;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16585";"PT181";"MIO_EUR";2002;1580;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16586";"PT181";"MIO_EUR";2013;1889;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16587";"PT181";"MIO_EUR";2006;2139;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16588";"PT181";"MIO_EUR";2012;1976;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16589";"PT181";"MIO_EUR";2005;1971;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16590";"PT181";"MIO_EUR";2000;1478;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16591";"PT181";"MIO_EUR";2014;1952;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16592";"PT181";"MIO_EUR";2010;2160;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16593";"PT181";"MIO_EUR";2009;1874;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16594";"PT181";"MIO_EUR";2011;2124;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16595";"PT181";"MIO_EUR";2007;2198;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16596";"PT181";"MIO_EUR";2004;1704;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16597";"PT181";"MIO_EUR";2008;2247;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16598";"PT181";"MIO_EUR";2003;1709;"PT181 - Alentejo Litoral";"Alentejo Litoral";"PT";5
"16599";"PT184";"MIO_EUR";2006;1897;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16600";"PT184";"MIO_EUR";2013;1945;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16601";"PT184";"MIO_EUR";2002;1397;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16602";"PT184";"MIO_EUR";2007;2007;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16603";"PT184";"MIO_EUR";2005;1612;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16604";"PT184";"MIO_EUR";2009;1962;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16605";"PT184";"MIO_EUR";2008;1867;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16606";"PT184";"MIO_EUR";2001;1315;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16607";"PT184";"MIO_EUR";2000;1247;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16608";"PT184";"MIO_EUR";2014;1978;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16609";"PT184";"MIO_EUR";2012;1931;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16610";"PT184";"MIO_EUR";2011;1984;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16611";"PT184";"MIO_EUR";2010;2015;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16612";"PT184";"MIO_EUR";2003;1404;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16613";"PT184";"MIO_EUR";2004;1526;"PT184 - Baixo Alentejo";"Baixo Alentejo";"PT";5
"16614";"PT185";"MIO_EUR";2003;3236;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16615";"PT185";"MIO_EUR";2004;3407;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16616";"PT185";"MIO_EUR";2008;3681;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16617";"PT185";"MIO_EUR";2000;2836;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16618";"PT185";"MIO_EUR";2002;3136;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16619";"PT185";"MIO_EUR";2012;3350;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16620";"PT185";"MIO_EUR";2006;3498;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16621";"PT185";"MIO_EUR";2011;3511;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16622";"PT185";"MIO_EUR";2010;3648;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16623";"PT185";"MIO_EUR";2007;3669;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16624";"PT185";"MIO_EUR";2001;2936;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16625";"PT185";"MIO_EUR";2013;3365;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16626";"PT185";"MIO_EUR";2014;3404;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16627";"PT185";"MIO_EUR";2005;3345;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16628";"PT185";"MIO_EUR";2009;3624;"PT185 - Lezíria do Tejo";"Lezíria do Tejo";"PT";5
"16629";"PT186";"MIO_EUR";2008;1509;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16630";"PT186";"MIO_EUR";2004;1462;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16631";"PT186";"MIO_EUR";2012;1382;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16632";"PT186";"MIO_EUR";2003;1407;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16633";"PT186";"MIO_EUR";2001;1261;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16634";"PT186";"MIO_EUR";2005;1459;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16635";"PT186";"MIO_EUR";2013;1409;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16636";"PT186";"MIO_EUR";2014;1467;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16637";"PT186";"MIO_EUR";2010;1514;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16638";"PT186";"MIO_EUR";2007;1514;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16639";"PT186";"MIO_EUR";2002;1329;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16640";"PT186";"MIO_EUR";2000;1214;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16641";"PT186";"MIO_EUR";2006;1470;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16642";"PT186";"MIO_EUR";2009;1501;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16643";"PT186";"MIO_EUR";2011;1486;"PT186 - Alto Alentejo";"Alto Alentejo";"PT";5
"16644";"PT187";"MIO_EUR";2007;2430;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16645";"PT187";"MIO_EUR";2004;2304;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16646";"PT187";"MIO_EUR";2008;2478;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16647";"PT187";"MIO_EUR";2003;2246;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16648";"PT187";"MIO_EUR";2005;2329;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16649";"PT187";"MIO_EUR";2006;2368;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16650";"PT187";"MIO_EUR";2014;2304;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16651";"PT187";"MIO_EUR";2009;2381;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16652";"PT187";"MIO_EUR";2012;2291;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16653";"PT187";"MIO_EUR";2000;2167;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16654";"PT187";"MIO_EUR";2002;2193;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16655";"PT187";"MIO_EUR";2010;2462;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16656";"PT187";"MIO_EUR";2013;2286;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16657";"PT187";"MIO_EUR";2001;2264;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16658";"PT187";"MIO_EUR";2011;2421;"PT187 - Alentejo Central";"Alentejo Central";"PT";5
"16659";"PT200";"MIO_EUR";2007;3603;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16660";"PT200";"MIO_EUR";2003;2983;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16661";"PT200";"MIO_EUR";2012;3610;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16662";"PT200";"MIO_EUR";2004;3097;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16663";"PT200";"MIO_EUR";2014;3706;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16664";"PT200";"MIO_EUR";2008;3761;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16665";"PT200";"MIO_EUR";2009;3729;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16666";"PT200";"MIO_EUR";2000;2428;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16667";"PT200";"MIO_EUR";2006;3431;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16668";"PT200";"MIO_EUR";2005;3264;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16669";"PT200";"MIO_EUR";2001;2666;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16670";"PT200";"MIO_EUR";2013;3663;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16671";"PT200";"MIO_EUR";2010;3836;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16672";"PT200";"MIO_EUR";2011;3760;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16673";"PT200";"MIO_EUR";2002;2870;"PT200 - Regi?o Autónoma dos Açores (PT)";"Regi?o Autónoma dos Açores (PT)";"PT";5
"16674";"PT300";"MIO_EUR";2004;3667;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16675";"PT300";"MIO_EUR";2008;4449;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16676";"PT300";"MIO_EUR";2006;4101;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16677";"PT300";"MIO_EUR";2014;4124;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16678";"PT300";"MIO_EUR";2007;4306;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16679";"PT300";"MIO_EUR";2009;4335;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16680";"PT300";"MIO_EUR";2003;3373;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16681";"PT300";"MIO_EUR";2002;3214;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16682";"PT300";"MIO_EUR";2005;3890;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16683";"PT300";"MIO_EUR";2010;4411;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16684";"PT300";"MIO_EUR";2000;2715;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16685";"PT300";"MIO_EUR";2012;3974;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16686";"PT300";"MIO_EUR";2011;4367;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16687";"PT300";"MIO_EUR";2013;4031;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16688";"PT300";"MIO_EUR";2001;2817;"PT300 - Regi?o Autónoma da Madeira (PT)";"Regi?o Autónoma da Madeira (PT)";"PT";5
"16689";"PTZZZ";"MIO_EUR";2012;128;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16690";"PTZZZ";"MIO_EUR";2003;163;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16691";"PTZZZ";"MIO_EUR";2004;136;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16692";"PTZZZ";"MIO_EUR";2005;109;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16693";"PTZZZ";"MIO_EUR";2006;91;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16694";"PTZZZ";"MIO_EUR";2000;314;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16695";"PTZZZ";"MIO_EUR";2007;70;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16696";"PTZZZ";"MIO_EUR";2008;61;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16697";"PTZZZ";"MIO_EUR";2009;196;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16698";"PTZZZ";"MIO_EUR";2001;258;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16699";"PTZZZ";"MIO_EUR";2013;119;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16700";"PTZZZ";"MIO_EUR";2002;204;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16701";"PTZZZ";"MIO_EUR";2010;197;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16702";"PTZZZ";"MIO_EUR";2011;176;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16703";"PTZZZ";"MIO_EUR";2014;42;"PTZZZ - Extra-Regio NUTS 3";"Extra-Regio NUTS 3";"PT";5
"16704";"RO111";"MIO_EUR";2012;2953;"RO111 - Bihor";"Bihor";"RO";5
"16705";"RO111";"MIO_EUR";2005;2193;"RO111 - Bihor";"Bihor";"RO";5
"16706";"RO111";"MIO_EUR";2003;1513;"RO111 - Bihor";"Bihor";"RO";5
"16707";"RO111";"MIO_EUR";2004;1775;"RO111 - Bihor";"Bihor";"RO";5
"16708";"RO111";"MIO_EUR";2007;3510;"RO111 - Bihor";"Bihor";"RO";5
